Benämning                      Num Hplnamn Notering                                                       Numerisk X   Numerisk Y          wgs84_lat         wgs84_long
911 Skytteskogsgatan 38                911                                                                 317148,00   6397279,00      57,6805157448      11,9331737782
912 Skytteskogsgatan 11                912                                                                 317104,00   6397458,00      57,6821033796      11,9323012694
913 Sundshagsgatan 20                  913                                                                 317007,00   6397483,00      57,6822882497      11,9306580589
914 Klintens väg 8                     914                                                                 316952,00   6397560,00      57,6829565896      11,9296786091
915 Ståthållaregatan 5                 915                                                                 316899,00   6397707,00      57,6842535667      11,9286793878
916 Oxhagsgatan 16                     916                                                                 316743,00   6397545,00      57,6827369542      11,9261900291
917 Kungsladugårdskyrkan               917 Majgatan 2                                                      316789,00   6397371,00      57,6811950186      11,9270925749
918 Godhemsgatan Hpl                   918 Läge F - Fr.Kungsladugårdsg.                                    316726,00   6397748,00      57,6845508475      11,9257511511
919 Godhemsgatan Hpl                   919 Läge D                                                          316754,00   6397835,00      57,6853426172      11,9261538398
920 Mariaplan 1                        920 P-plats                                                         316530,00   6398024,00      57,6869466352      11,9222587579
921 Vänmötet 1                         921                                                                 316714,00   6397999,00      57,6867973142      11,9253594195
922 V Begravningspl.                   922 Sannaplan 3 - Blomsterhandeln                                   316161,00   6397683,00      57,6837374809      11,9163389382
923 Bankebergsgatan 2.A                923                                                                 316145,00   6397810,00      57,6848701104      11,9159742135
924 Jordhyttegatan 15                  924 Lastzon                                                         315878,00   6397758,00      57,6842945782      11,9115426261
926 Orustgatan 10                      926                                                                 315752,00   6397734,00      57,6840277159      11,9094510198
Benämning                      Num Hplnamn Notering                                                       Numerisk X   Numerisk Y          wgs84_lat         wgs84_long
------------------------------ ----------- ------------------------------------------------------------ ------------ ------------ ------------------ ------------------
927 Öckerögatan 5.B                    927 Vändplats                                                       315617,00   6397885,00      57,6853268180      11,9070748320
930 Slottskogsgatan 12                 930 Dalheimers Hus                                                  316315,00   6398308,00      57,6894063130      11,9184417481
931 Majstångsgatan 30                  931 Äldreboende                                                     316132,00   6397969,00      57,6862909295      11,9156353309
932 Svanebäcksgatan 25                 932                                                                 316281,00   6398083,00      57,6873742586      11,9180436838
933 Ärlegatan Hpl                      933 Läge A                                                          316426,00   6398119,00      57,6877563455      11,9204447340
934 Svanebäcksgatan 6.A                934                                                                 316110,00   6398269,00      57,6889727762      11,9150380525
936 Jaegerdorffsplatsen 1              936 Jaegerdorffsplatsen 1                                           316119,00   6398513,00      57,6911650060      11,9150025760
937 Klippan Hpl                        937 Läge B                                                          315993,00   6398425,00      57,6903241791      11,9129594064
941 Banehagsgatan 15                   941 Klippans konstcafé                                              315570,00   6398423,00      57,6901331057      11,9058761219
942 Klippan 1.H                        942 Inf. A R Lorents Gata                                           315710,00   6398355,00      57,6896000000      11,9083000000
943 Klippan 3                          943                                                                 315773,00   6398490,00      57,6908171615      11,9092248495
945 Kustgatan 10                       945 SDF Majorna                                                     316273,00   6398808,00      57,6938738985      11,9173570661
946 Klippans Färjeläge                 946 Läge A - Fr.Elof Lindälvs Gata                                  316004,00   6398672,00      57,6925441288      11,9129550728
951 Kustgatan Hpl                      951 Läge A                                                          316332,00   6398679,00      57,6927408838      11,9184436620
952 Seglaregatan 35                    952 Taxificka C                                                     316384,00   6398427,00      57,6905017983      11,9195066336
953 Hellstedtsgatan Hpl                953 Läge B                                                          316529,00   6398744,00      57,6934000000      11,9217000000
954 Blåsutgatan Hpl                    954 Läge B                                                          316589,00   6398647,00      57,6925587310      11,9227727796
955 Stortoppsgatan 2                   955 Äldreboende                                                     316562,00   6398301,00      57,6894442728      11,9225839227
956 Gråberget Hpl                      956 Läge A                                                          316695,00   6398310,00      57,6895791673      11,9248046104
957 Kabelgatan 33.A                    957                                                                 316741,00   6398149,00      57,6882000000      11,9257000000
958 Kabelgatan 28                      958                                                                 316846,00   6398286,00      57,6894253264      11,9273520230
959 Kravellgatan 1                     959                                                                 316802,00   6398397,00      57,6904031080      11,9265307096
960 Chapmans Torg                      960 Fr.Karl Johansgatan                                             316376,00   6398818,00      57,6940000000      11,9191000000
962 Karl Johansg.72                    962 Apoteket Hjorten                                                316479,00   6398919,00      57,6950000000      11,9207000000
963 Carl Johans Kyrkopl.1              963 Församlingshem                                                  316596,00   6399020,00      57,6959071662      11,9226061445
964 Allmänna vägen 46.A                964                                                                 316719,00   6398987,00      57,6956613492      11,9246917539
966 Kaptensgatan Hpl                   966 Läge A                                                          316862,00   6399122,00      57,6969303958      11,9269846115
967 Karl Johansgatan 9                 967 Lastzon                                                         317080,00   6399232,00      57,6980057968      11,9305531338
968 Tellgrensgatan 16                  968                                                                 316728,00   6398785,00      57,6938530848      11,9249961050
971 Ankargatan 1                       971                                                                 316908,00   6398761,00      57,6937111328      11,9280295916
972 Haråsgatan 19                      972                                                                 317108,00   6398827,00      57,6943844213      11,9313295655
973 Såggatan 36.B                      973                                                                 316860,00   6398641,00      57,6926152892      11,9273166295
974 Godhemsgatan 4                     974 Godhemsplatsen                                                  316992,00   6398420,00      57,6906866619      11,9296954749
975 Godhemsgatan 20.A                  975                                                                 316931,00   6398274,00      57,6893522935      11,9287847487
976 Paternostergatan 16                976                                                                 317040,00   6398251,00      57,6891903569      11,9306278474
977 Pater Nosterkyrkan                 977 Såggatan 73                                                     317177,00   6398345,00      57,6900891769      11,9328510624
978 Mors Backe 7                       978                                                                 317209,00   6398205,00      57,6888464138      11,9334932406
979 Hålekärrsgatan 10                  979                                                                 317458,00   6398332,00      57,6900865625      11,9375674682
980 Sjömanskyrkan                      980 Amerikagatan 2                                                  317321,00   6399391,00      57,6995298559      11,9344698657
981 Stigbergstorget 6                  981 Hemköp - Lastzon                                                317327,00   6399304,00      57,6987519154      11,9346364145
982 Bangatan 25                        982                                                                 317364,00   6399001,00      57,6960491520      11,9354859715
983 Stenklevsgatan 1.A                 983                                                                 317309,00   6398725,00      57,6936000000      11,9348000000
984 Dahlströmsgatan 48                 984                                                                 317116,00   6398706,00      57,6933023913      11,9315553787
986 Djurgårdsgatan 41.A                986 Lastzon                                                         317286,00   6398910,00      57,6952012382      11,9342483759
987 Djurgårdsgatan 24                  987                                                                 317208,00   6399048,00      57,6964073818      11,9328369660
988 Kommendörsgatan 25.A               988                                                                 317122,00   6399024,00      57,6961571227      11,9314145814
989 Amiralitetsgatan 19.B              989 Pågående arbete V.34, välj alternativ adress                    317013,00   6398936,00      57,6953235560      11,9296554238
1088 Thorild Wulffsgatan 8            1088 Den Danske Kirke                                                318109,00   6397327,00      57,6813355572      11,9492295205
1089 Kroppåsstigen 1                  1089                                                                 317913,00   6397064,00      57,6788972277      11,9461459386
947 Skärgårdsgatan 4                   947 Vårdcentral                                                     316641,00   6399175,00      57,6973157715      11,9232421028
1980 Tuvevägen 33                     1980 Tuve Dagcenter                                                  318028,00   6403303,00      57,7349000000      11,9434000000
771 Göteborgsoperan                    771 BOKAS EJ 21:E MAJ - GÖTEBORGSVARVET hristina Nilssons Gata      319116,00   6400518,00      57,7103641582      11,9636965866
2038 Lisa Sass Gata 18, Läge A        2038                                                                 320616,00   6404916,00      57,7504150711      11,9855535373
1758 Sommarvädersg.5                  1758 LiDL                                                            315164,00   6401173,00      57,7146321616      11,8969655917
590 Villa Söder                        590 Hus 7 - Sanatoriegatan 50                                       323286,00   6400613,00      57,7129000000      12,0335000000
1689 Stenkleveliden 5                 1689 Ingen fysisk skylt                                              305299,00   6401673,00      57,7150000000      11,7313000000
1310 Datavägen 1                      1310 Vårdcentral Närhälsan Sisjön                                    318080,00   6392614,00      57,6390491059      11,9522941053
1312 Stora Åvägen 24                  1312 Överskottsbolaget                                               318430,00   6392769,00      57,6406000000      11,9580000000
1676 Kustfyrsvägen 10                 1676 Ingen fysisk skylt                                              304453,00   6400308,00      57,7023450393      11,7181795479
2096 G:a Bällskärsg.17.B              2096 Inf.Bällskärsgatan                                              320336,00   6403068,00      57,7337000000      11,9822000000
2095 G:a Bällskärsg.31                2095 Inf.Bällskärsgatan                                              320401,00   6403257,00      57,7354000000      11,9832000000
2094 Häradsdomarev.98                 2094 Inf.Bällskärsgatan                                              320386,00   6403511,00      57,7377000000      11,9828000000
2093 St.Kronogårdsg.58                2093 Taxificka C                                                     320408,00   6403790,00      57,7402000000      11,9829000000
2092 Legendgatan 88                   2092 Taxificka E                                                     320515,00   6404021,00      57,7423000000      11,9845000000
Benämning                      Num Hplnamn Notering                                                       Numerisk X   Numerisk Y          wgs84_lat         wgs84_long
------------------------------ ----------- ------------------------------------------------------------ ------------ ------------ ------------------ ------------------
2091 Sonettgatan 26                   2091 Inf.Bällskärsgatan                                              320540,00   6404175,00      57,7437000000      11,9848000000
2106 Tagenevägen 15                   2106 Plantagen                                                       321259,00   6407365,00      57,7726000000      11,9945000000
109 Ekevadsvägen 5                     109 Lärjeåns Trädgårdar                                             324892,00   6409459,00      57,7928561090      12,0539809148
1084 Slottskogsvallen                 1084 Inf.Slottskogsgatan                                             317445,00   6396894,00      57,6771829215      11,9384383460
1137 Redegatan 14                     1137 Påvelundshallen - Bommen                                        313968,00   6396173,00      57,6693000000      11,8808000000
4410 Gunnebogatan 66                  4410 Lackarebäckshemmet, Hus B                                       322542,00   6395337,00      57,6652535959      12,0249296256
4115 Ridspögatan 7.B                  4115 Vändzon                                                         321538,00   6393288,00      57,6465000000      12,0096000000
1648 Gamla Flygplatsv.4               1648 Vårdcentral                                                     308376,00   6401345,00      57,7133334038      11,7830730365
4100 Mölndals Innerstad Läge C        4100 Bussterminalen                                                  322038,00   6394393,00      57,6565867804      12,0171887927
4102 Storgatan Hpl                    4102 LÄGE D                                                          321696,00   6394266,00      57,6553123277      12,0115592535
4106 Åbybergsgatan 38                 4106                                                                 321706,00   6393974,00      57,6527000000      12,0119000000
4107 Åbybergsgatan 18                 4107                                                                 321907,00   6394009,00      57,6531000000      12,0153000000
4108 Baazgatan 34                     4108                                                                 321702,00   6393829,00      57,6514000000      12,0120000000
4109 Irisgatan 2.B                    4109                                                                 321989,00   6393723,00      57,6506000000      12,0169000000
4110 Katrinebergsgatan 1              4110 Vårdcentral/Folktandvård                                        321982,00   6393457,00      57,6482000000      12,0169000000
4111 Katrinebergsgatan 6              4111 Netto - Vändzon                                                 321846,00   6393560,00      57,6490000000      12,0146000000
4114 Fullblodsgatan 7.B               4114 Vändzon                                                         321717,00   6393352,00      57,6471000000      12,0126000000
4116 Varmblodsgatan 4.B               4116 Vändzon                                                         321356,00   6393260,00      57,6462000000      12,0066000000
4118 Idrottsvägen 9                   4118 Åby Simhall                                                     320716,00   6393370,00      57,6468862595      11,9958245495
4119 Tandemgatan 10                   4119                                                                 321084,00   6393436,00      57,6476000000      12,0019000000
4120 Åby Travbana                     4120 Fr.Åbyvägen - Taxiplats                                         321187,00   6393634,00      57,6494000000      12,0035000000
4122 Måldomaregatan 4.B               4122                                                                 321420,00   6393483,00      57,6482000000      12,0075000000
4123 Sadelgatan 6.D                   4123                                                                 321482,00   6393607,00      57,6493000000      12,0085000000
4124 Travtränaregatan 2.G             4124                                                                 321406,00   6393714,00      57,6502000000      12,0071000000
4130 Frejagatan 1                     4130 Aktiviteten Idrottsanläggning                                   321360,00   6394324,00      57,6557000000      12,0059000000
4132 Västerängsgatan 9                4132                                                                 320794,00   6394010,00      57,6527000000      11,9967000000
4133 Lammevallsgatan 4.B              4133                                                                 320538,00   6393968,00      57,6522000000      11,9924000000
4134 Kakelösagatan 69                 4134                                                                 320429,00   6394039,00      57,6528000000      11,9905000000
4135 Mellanängsgatan 28               4135                                                                 320575,00   6394176,00      57,6541000000      11,9929000000
106 Angeredsvinkeln 9                  106 TestMpl tom 161231                                              324301,00   6410273,00      57,7999267087      12,0434553953
4136 Solhemsgatan 28                  4136                                                                 320803,00   6394199,00      57,6544000000      11,9967000000
4137 Idunagatan 60                    4137                                                                 320642,00   6394427,00      57,6563000000      11,9938000000
4138 Idunagatan 24                    4138                                                                 321067,00   6394292,00      57,6553000000      12,0010000000
4139 Frejagatan 40                    4139                                                                 320879,00   6394439,00      57,6565000000      11,9978000000
4141 Tvillinggatan 5.A                4141 Fr.Lammevallsgatan                                              320774,00   6394617,00      57,6581000000      11,9959000000
4142 Oxdragargatan 2.F                4142 Fr.Lammevallsgatan                                              320901,00   6394785,00      57,6597000000      11,9979000000
4143 Lerbrännargatan 3.A              4143 Inf.Toltorpsgatan                                               321200,00   6394612,00      57,6582000000      12,0030000000
4144 Frälsegårdsgatan 3.B             4144                                                                 321125,00   6394851,00      57,6603000000      12,0016000000
4146 Hagåkersgatan 26.A               4146                                                                 321206,00   6395019,00      57,6619000000      12,0028000000
4147 Hagåkersgatan 5.C                4147 Seniorboende 55+                                                321533,00   6395168,00      57,6633000000      12,0082000000
4148 Vänortsgatan 9.E                 4148                                                                 321703,00   6395294,00      57,6645000000      12,0109000000
4149 Vänortsgatan 3.C                 4149                                                                 321732,00   6395163,00      57,6634000000      12,0115000000
4150 Göteborgsvägen 19                4150 Folkets Hus                                                     321961,00   6394555,00      57,6580000000      12,0158000000
4151 Biskopsbogatan 18                4151 Inf.Vänortsgatan                                                321578,00   6395013,00      57,6620000000      12,0090000000
4152 Häradsgatan 28.B                 4152                                                                 321352,00   6395034,00      57,6621000000      12,0052000000
4153 Pomonagatan 6                    4153 Inf.Häradsgatan                                                 321389,00   6394815,00      57,6601000000      12,0060000000
4154 Lekskolegatan 9                  4154 Inf.Häradsgatan                                                 321386,00   6394673,00      57,6588000000      12,0061000000
4156 Terrakottagatan 1.A              4156 Äldreboende Berzelius                                           321515,00   6394557,00      57,6579000000      12,0083000000
4157 Holmegatan 2.A                   4157                                                                 321875,00   6394724,00      57,6595000000      12,0142000000
4158 Knarrhögsgatan 12.A              4158 Inf.Häradsgatan                                                 321717,00   6394518,00      57,6576000000      12,0117000000
4160 Stubbåkersgatan 22               4160 Fässbergs Kyrkogård                                             320150,00   6394121,00      57,6534000000      11,9858000000
4161 Rågkornsgatan 70                 4161 Taxificka 4                                                     320213,00   6394435,00      57,6562000000      11,9866000000
4163 Slåttervallsgatan 5              4163 Fr.Axgatan                                                      319775,00   6394504,00      57,6567000000      11,9792000000
4164 Strågatan 1                      4164 Inf.Axgatan                                                     319917,00   6394719,00      57,6587000000      11,9815000000
4166 Axgatan 97                       4166 Taxificka 2                                                     320214,00   6394620,00      57,6579000000      11,9865000000
4167 Axgatan 31                       4167 Taxificka 1                                                     320336,00   6394545,00      57,6573000000      11,9886000000
4171 Vetekornsgatan 37                4171 Vändzon                                                         320461,00   6394736,00      57,6590000000      11,9905000000
4172 Utsädesgatan 7                   4172 Vändzon                                                         320596,00   6394891,00      57,6605000000      11,9927000000
4173 Bifrost Hpl                      4173 Läge B                                                          320895,00   6394994,00      57,6615000000      11,9976000000
4174 Fallströmsgatan 1                4174 Äldreboende Fallströmmen                                        320920,00   6395196,00      57,6633000000      11,9979000000
4176 Pinnharvsgatan 3.A               4176 Inf.Lantbruksgatan                                              320717,00   6395194,00      57,6632000000      11,9945000000
4177 Pinnharvsgatan 11                4177 Hemköp                                                          320550,00   6395057,00      57,6620000000      11,9918000000
4178 Rullharvsgatan 4.D               4178 Vändzon                                                         320518,00   6395222,00      57,6634000000      11,9911000000
4180 Lantbruksgatan 19                4180 Fässbergshemmet                                                 320433,00   6395416,00      57,6651265833      11,9895691000
Benämning                      Num Hplnamn Notering                                                       Numerisk X   Numerisk Y          wgs84_lat         wgs84_long
------------------------------ ----------- ------------------------------------------------------------ ------------ ------------ ------------------ ------------------
4181 Wättnegatan 41                   4181 Fr.Toltorpsgatan                                                320718,00   6395404,00      57,6651000000      11,9944000000
4182 Safjällsgatan 7                  4182 Inf.Toltorpsgatan                                               320624,00   6395582,00      57,6667000000      11,9926000000
4183 Kläppegatan 15                   4183 Inf.Lantbruksgatan                                              320388,00   6395627,00      57,6670000000      11,9887000000
4184 Lekevallsgatan 61                4184 Fr.Lantbruksgatan                                               320267,00   6395472,00      57,6656000000      11,9868000000
4185 Lekevallsgatan 40                4185 Fr.Lantbruksgatan                                               320134,00   6395637,00      57,6670000000      11,9844000000
4186 Stenhyddegatan 9                 4186 Inf.Lekevallsgatan                                              320035,00   6395871,00      57,6690000000      11,9826000000
4187 Fässbergsgatan 65.A              4187 Inf.Lekevallsgatan                                              320030,00   6396083,00      57,6709000000      11,9823000000
4188 Ändergatan 4                     4188 Inf.Småtuvegatan                                                319859,00   6396037,00      57,6705000000      11,9795000000
4189 Fässbergsgatan 53                4189                                                                 319913,00   6396203,00      57,6720000000      11,9803000000
4191 Fotbollsgatan 20                 4191 Inf.Stenliden                                                   319718,00   6396241,00      57,6722000000      11,9770000000
4192 Fässbergsgatan 35                4192                                                                 319709,00   6396422,00      57,6739000000      11,9767000000
4193 Gråvidegatan 7                   4193 Fr.Fässbergsgatan                                               319529,00   6396471,00      57,6742000000      11,9737000000
4194 Fässbergsgatan 15                4194 AVSTÄNGD 13/6-19/6 pga vägarbete                                319499,00   6396637,00      57,6757057002      11,9730222261
4196 Södermalmsgatan 13               4196 Inf.Ehrenströmsgatan                                            319337,00   6396626,00      57,6755000000      11,9703000000
4197 Vitmossegatan 6                  4197 Fr.Södermalmsgatan                                              319285,00   6396371,00      57,6732000000      11,9696000000
4210 Dalgångsgatan Hpl                4210 Läge C                                                          319939,00   6396379,00      57,6736000000      11,9806000000
4211 Dalgångsgatan 18                 4211                                                                 320063,00   6396558,00      57,6752000000      11,9825000000
4212 Bruns Backe Hpl                  4212 Läge A                                                          320118,00   6396714,00      57,6766000000      11,9833000000
4213 Grågåsgatan Hpl                  4213 Läge A                                                          320294,00   6396820,00      57,6777000000      11,9862000000
4214 Kroksl. Parkg.69.D               4214 Krokslätts Parkgata                                             320512,00   6396723,00      57,6769000000      11,9899000000
4216 Landshövdingeg.25                4216 Fr.Krokslätts Parkgata                                          320842,00   6396431,00      57,6744000000      11,9957000000
4215 Hökegårdsgatan Hpl               4215 Läge A                                                          320756,00   6396571,00      57,6756000000      11,9941000000
4217 Svealiden 9                      4217 Fr.Dalgångsgatan                                                320345,00   6396529,00      57,6751000000      11,9873000000
4218 Krokslätts Storg.4               4218                                                                 320587,00   6396408,00      57,6741000000      11,9914000000
4219 Krokslätts Storg.26              4219                                                                 320767,00   6396219,00      57,6725000000      11,9946000000
4220 Krokslätts Storg.44              4220 Krokslättsvallen                                                320952,00   6396045,00      57,6710000000      11,9978000000
4221 Krokslättsgatan 48               4221                                                                 321014,00   6396236,00      57,6727000000      11,9987000000
4222 Landshövdingeg.2                 4222 Krokslättsgården                                                321185,00   6396072,00      57,6713000000      12,0017000000
4223 Krokslättsgatan 32               4223                                                                 321198,00   6396331,00      57,6736000000      12,0017000000
4224 Soltorpsgatan 24.B               4224                                                                 321060,00   6396531,00      57,6754000000      11,9992000000
4225 Soltorpsgatan 29                 4225 Äldreboende Sörgården                                           320907,00   6396670,00      57,6766000000      11,9966000000
4226 Torsgatan 31                     4226 Inf.Odinsgatan                                                  320981,00   6396792,00      57,6777000000      11,9977000000
4227 Sörgårdsskolan                   4227 Läge A                                                          320795,00   6396785,00      57,6775508989      11,9946118676
1308 Ekonomivägen 2                   1308 Daglig Verksamhet                                               317626,00   6392835,00      57,6408480101      11,9445339239
2039 Rimmaregatan 1                   2039 Primärvårdsrehab Backa                                          320564,00   6404589,00      57,7474611702      11,9849253672
4230 Åbäcksgatan 6.A                  4230 FR FREDÅSGATAN                                                  321460,00   6396341,00      57,6738322766      12,0060754181
4231 Sörgårdsgatan 9                  4231                                                                 321403,00   6396528,00      57,6755000000      12,0050000000
4232 Sörgårdsgatan 23                 4232                                                                 321223,00   6396479,00      57,6750000000      12,0020000000
4233 Marielundsgatan 17               4233                                                                 321446,00   6396222,00      57,6728000000      12,0059000000
4234 Berghemsgatan 6                  4234 Vändzon                                                         321474,00   6396042,00      57,6712000000      12,0065000000
4236 Kroksl.Fabriker Hpl              4236 Läge D                                                          321704,00   6396053,00      57,6713000000      12,0104000000
4310 Frölundagatan 129                4310 Plantagen                                                       319737,00   6393709,00      57,6495000000      11,9792000000
4521 Gundas Gata 110                  4521 Fr.Gundefjällsgatan                                             321975,00   6391662,00      57,6321000000      12,0181000000
4522 Blixås Hpl                       4522 Läge A                                                          321756,00   6391471,00      57,6303000000      12,0146000000
4523 Gundefjällsgatan 100             4523 Vändzon                                                         321836,00   6391287,00      57,6286000000      12,0161000000
4524 Gundefjällsgatan 347             4524                                                                 322043,00   6391232,00      57,6282000000      12,0196000000
1879 ICA Kvantum                      1879 Vintergatan 4                                                   316991,00   6400563,00      57,7099000000      11,9281000000
4526 Baggåkersgatan 8                 4526 Teaterhuset Fr. Taljegårdsgatan                                 322501,00   6392152,00      57,6367000000      12,0266000000
2048 Båtsman Lustigs G.3              2048 Fr.Plockerotegatan                                              319432,00   6406188,00      57,7614000000      11,9647000000
2049 Båtsman Grås G.2                 2049 Fr.Plockerotegatan                                              319652,00   6405805,00      57,7580000000      11,9687000000
2050 Plockerotegatan 333              2050                                                                 319987,00   6406272,00      57,7623000000      11,9740000000
2058 Båtsman Rems G.36                2058 Fr.Plockerotegatan                                              319460,00   6405913,00      57,7589000000      11,9654000000
1695 Torsl.Hästeviksv.47              1695 Ingen fysisk skylt                                              304899,00   6402101,00      57,7186000000      11,7242000000
3385 Sjöbacken 1                      3385 Ingen fysisk skylt                                              317055,00   6384831,00      57,5688225273      11,9410241384
3380 Billdals Kyrkväg 1               3380 Billdals Kyrka - Ingen fysisk skylt                             317211,00   6385636,00      57,5761064211      11,9430224759
4140 Jungfruplatsen 2                 4140 Inf.Bågskyttegatan                                              321079,00   6394727,00      57,6592000000      12,0009000000
2819 Tröskaregatan 29                 2819 Tröskaregatan 29 - Mpl skylt saknas                             317158,00   6402261,00      57,7252062793      11,9295587562
940 Sjöbergens Koloniomr.              940 inf.Otterklintsvägen                                            315213,00   6397889,00      57,6851970290      11,9003061209
283 Linnharhultsvägen 23               283                                                                 325141,00   6407987,00      57,7797486943      12,0592385174
284 Nedre Linnarhultsv.16              284                                                                 325356,00   6408061,00      57,7804962402      12,0627950271
282 Långavallsgatan                    282 Läge A                                                          324879,00   6407374,00      57,7741475072      12,0552867850
280 Lärje Hed                          280 Läge B                                                          325009,00   6407318,00      57,7736958999      12,0575104263
1767 Blidvädersgatan 5                1767 WiLLY:S                                                         314901,00   6400906,00      57,7121000000      11,8928000000
1041 Högsbo Sjukhus B.1               1041 Vändplats                                                       316972,00   6395787,00      57,6670614915      11,9313584804
Benämning                      Num Hplnamn Notering                                                       Numerisk X   Numerisk Y          wgs84_lat         wgs84_long
------------------------------ ----------- ------------------------------------------------------------ ------------ ------------ ------------------ ------------------
4155 Terrakottag.3.B                  4155 Fässbergs Församlingshem                                        321478,00   6394374,00      57,6562000000      12,0078000000
1867 Karl IX:s Väg 20                 1867 Göteborg City Golf                                              315380,00   6398881,00      57,6942000000      11,9023000000
2099 Dammgårdsg.21                    2099 TEST tom 130201 Inf.Tingstadsvägen                              320245,00   6402595,00      57,7294474818      11,9810655949
2077 Brunnsbotorget 5                 2077 Stanna Humoreskgatan/Monologgatan                               319670,00   6402494,00      57,7283111632      11,9714998050
1869 Ostindiefararen 50               1869                                                                 315890,00   6399399,00      57,6990182952      11,9104899337
1499 Snäckeskärsg.26                  1499 Fr.Önnereds Bryggväg                                            313268,00   6393010,00      57,6406341050      11,8715083595
1428 Turkosgatan 40                   1428 Taxficka B                                                      314838,00   6393804,00      57,6484031964      11,8971596395
4131 Frölundagatan 35                 4131                                                                 321285,00   6394132,00      57,6539000000      12,0048000000
1440 Trollbärsvägen 16                1440 Johannesvården - VC                                             314576,00   6394302,00      57,6527622232      11,8923943943
669 Skillnadsgatan 28                  669                                                                 322176,00   6399979,00      57,7067000000      12,0154000000
2633 Smörgatan 30                     2633                                                                 322135,00   6397229,00      57,6821000000      12,0167000000
1878 Sjöportsgatan 8                  1878 Primärvårdsrehab                                                316198,00   6399678,00      57,7016467365      11,9154370598
1856 Barken Beatrice G.28             1856                                                                 316660,00   6400115,00      57,7058000000      11,9228000000
1857 Sannegårdsgatan 28               1857                                                                 316690,00   6400334,00      57,7077000000      11,9232000000
1858 Ångaren Figges G.4               1858 Fr.Sannegårdsgatan                                              316790,00   6400438,00      57,7087000000      11,9248000000
2475 Haraldsons V.10.B                2475 Fr.Hammarvägen                                                  314079,00   6391651,00      57,6287799029      11,8861173171
2476 Haraldsons V.20                  2476 Fr.Hammarvägen                                                  313956,00   6391496,00      57,6273389674      11,8841798350
2477 Sjötullsvägen 11                 2477 Fr.Hammars Badväg                                               313867,00   6391297,00      57,6255173754      11,8828448774
2481 N Breviksvägen 54                2481                                                                 314457,00   6391066,00      57,6236884311      11,8928859706
2482 Hängestensv.1                    2482 Fr.Norra Breviksvägen                                           314287,00   6390917,00      57,6222820628      11,8901581479
2483 Tjuvdalsvägen 15                 2483 Fr.Fogelmarksvägen                                              313976,00   6390868,00      57,6217144671      11,8849967502
2486 Sö Breviksv.4.A                  2486                                                                 314035,00   6390637,00      57,6196669365      11,8861605756
2487 Sö Breviksv.19                   2487                                                                 313770,00   6390452,00      57,6178983192      11,8818730425
2488 Sandlyckev.19                    2488                                                                 314417,00   6390660,00      57,6200304376      11,8925284391
2493 Smithska V.14.B                  2493                                                                 314638,00   6390494,00      57,6186323746      11,8963497519
2495 Smithska Udden                   2495 P-vändplats                                                     314374,00   6390099,00      57,6150000000      11,8922000000
2491 Källviksvägen 17                 2491 Fr.Näsetvägen                                                   315047,00   6390652,00      57,6202173306      11,9030658577
1390 Marholmsv.124                    1390 Lisebergs Camping                                               316119,00   6391535,00      57,6286000000      11,9203000000
1639 Mosskullev.17                    1639 Fr.Tumlehedsvägen - Ingen fysisk skylt                          305961,00   6403007,00      57,7272000000      11,7413000000
2201 Andra Kvillängsv.2               2201 Fr.Lillhagsvägen                                                318996,00   6402795,00      57,7307000000      11,9600000000
2202 Lillhagsvägen 50                 2202 Asico                                                           318916,00   6403004,00      57,7326000000      11,9585000000
2203 Berguvsgatan 9                   2203 Fr.Sjunde Kvillängsvägen                                        319030,00   6403165,00      57,7341000000      11,9603000000
2204 Doppingegatan 17                 2204 Fr.Sjunde Kvillängsvägen                                        319062,00   6403329,00      57,7355565701      11,9606767647
2205 Strandskateg.40                  2205 Fr.Tofsvipegatan                                                318911,00   6403413,00      57,7362000000      11,9581000000
2207 Steglitsegatan 8                 2207                                                                 319027,00   6403560,00      57,7376000000      11,9599000000
2208 St.Arödsgatan 5                  2208                                                                 318883,00   6403645,00      57,7383000000      11,9574000000
2209 Svalegatan 11                    2209 Fr.Stora Arödsgatan                                             319090,00   6403711,00      57,7390000000      11,9609000000
2211 Berghöjdsg Hpl                   2211 Läge B                                                          318621,00   6404345,00      57,7445000000      11,9525000000
2213 Bergskogsgatan 1                 2213 Fr.Källehöjdsgatan                                              318937,00   6404311,00      57,7443000000      11,9578000000
2214 Skogaberg 16                     2214 Fr.S:t Jörgens Väg                                              318793,00   6404652,00      57,7473000000      11,9552000000
2216 Skogaberg 75                     2216 Fr.S:t Jörgens Väg                                              319106,00   6404608,00      57,7470000000      11,9605000000
2217 S:t Jörgens Väg 16               2217                                                                 318682,00   6404858,00      57,7491000000      11,9532000000
2218 S:t Jörgens Allé 3               2218 Fr.S:t Jörgens Väg                                              318849,00   6404960,00      57,7501000000      11,9559000000
2219 S:t Jörgens Väg 30               2219                                                                 318678,00   6405078,00      57,7511000000      11,9529000000
1672 Krossholmsv.41                   1672 Ingen fysisk skylt                                              307018,00   6399136,00      57,6929000000      11,7621000000
1047 Nymilsgatan 31                   1047 AXET - Daglig verksamhet                                        316670,00   6395431,00      57,6637000000      11,9266000000
767 Friggagatan 10.A                   767 Coop Konsum                                                     320501,00   6400500,00      57,7108000000      11,9869000000
